# Source: EPA website on 11/26/03
#        http://www.epa.gov/ttn/chief/emch/spatial/newsurrogate.html
# Changes:
#    Changed   0000000000     100 23020***** (Commercial cooking) to   0000000000     100 500 (Commercial) for US
#        and to 918 (Accommodation, food and beverage service industries)
#        for Canada
# Changed Canada 900(popoulation) surrogate to 100 - April 26, 2004 Allan Beidler, CSC
# Removed some duplicate surrogates for Canada and added a few missing- April 16, 2004 Allan Beidler, CSC
# 5/7/04  Removed extra zero from end of Candian FIPS codes
# 5/7/04  Added entries for 0050200101 for FIPS = 148000 and 3150210100 for all Canada and
#         2101002000 for FIPS=112000,113000, and 124000 for Hg processing
# 9/30/05 Removed some duplicate surrogates for Canada
#
# 3/28/06    added new 2002 inventory SCCs with profiles based on
#            original like numbered and/or described SCCs from
#            file amgref.m3.us+can+mex.30sep2005.txt. The description
#            "profile added for new SCC in 2002 inventory" was added for
#            each new record to reflect this.
#   4/24/2006 - M Houyoux replaced references to surrgate 311 with references
#               to surrogate 310.
#  6/4/2006 M. Strum, EPA: added SCC=281004000 (Misc Area Sources;Other Combustion;Aircraft/Rocket Engine Firing and Testing) and gave it a surrogate of rural land (400)
# 11/06/2006:  changed fireplace SCC (2104008001) to 300 (low intens res land)  It was previously 160 (homeheating wood)
# C. Allen Dec. 1, 2006 - Added records for nonroad
# C. Allen Dec 22 2006 - Added additional Mexican regions
# C. Allen Dec 27 2006 - Specified Mexican mobile SCCs (the defaults alone were not working for mobile)
# M. Strum Jan 8 2007 - added SCCs that will be in portable fuel container inventory 2002 V3
# C. Allen Feb 27 2007 - added two nonptfire SCCs (28100050F0 and 28100150F0)
# C. Allen Feb 28 2007 - added several entries for Mexican othar SCCs
# C. Allen, Mar 1 2007 - Removed Mexico default entries (SCC=0000000000) and added several Canadian SCCs
# C. Allen, Jun 8 2007 - Added several Canadian SCCs for 2002ac_tox othar (new SCCs in Canada Hg-only inventory)
# C. Allen, Aug 14 2007 - Added two Canadian SCCs for 2009cc othar (SCCs that were not in 2002 or 2020 inventories, at least for the provinces in question)
# C. Allen, Aug 29 2007 - Added SCC=2201080330 for 2014cc othon (SCC was "220108033T" in  othon inventories for other years)
# Added surrogates for California nonroad SCCs, Allan Beidler, January 31, 2008
# C. Allen, 13 Feb 2008: Removed duplicate entry for FIPS=113000, SCC=2810030000
# C. Allen, 19 Feb 2008: Fixed FIPS=113000, SCC=2810001000 (changed from 933 to 901; 933 has no New Brunswick data, and 901 was used in 2002ac)
# C. Allen, 17 Apr 2008: Removed duplicate entry for FIPS=112000, SCC=2201020000
#EXPORT_DATE=Tue Sep 28 07:47:28 EDT 2010
#EXPORT_VERSION_NAME=add parking SCCs for MOVES
#EXPORT_VERSION_NUMBER=13
#REV_HISTORY 02/13/2008 Chris Allen.    What:  Removed duplicate: FIPS=113000, SCC=2810030000    Why:  To get rid of SMOKE warning
#REV_HISTORY 02/29/2008 Chris Allen.    What:  Changed FIPS=113000, SCC=2810001000 from 933 to 901    Why:  Surrogate 933 has no New Brunswick data
#REV_HISTORY 04/17/2008 Chris Allen.    What:  Removed duplicate: FIPS=112000, SCC=2201020000    Why:  .
#REV_HISTORY 04/17/2008 Chris Allen.    What:  Removed duplicate - attempt #2    Why:  .
#REV_HISTORY 09/26/2008 Madeleine Strum.    What:  Add xrefs for parking lot SCCs- start emissions    Why:  MOVES produces emissions for these SCCs
#REV_HISTORY 11/17/2008 Rich Mason.    What:  added SCCs:   0030125010 and 0030299999 for ethanol plants for RFS-2 from Craig Harvey    Why:  FYI -Used IND3 surrogate, not "ag land"
#REV_HISTORY 12/12/2008 Madeleine Strum.    What:  added 3 new sccs    Why:  will be in nonpt 2022 rfs2 inventory need to look at sccs and choose xref
#REV_HISTORY 12/15/2008 Madeleine Strum.    What:  added 3 ethanol transfer related SCCs that are in rfs2 future year nonpt sector    Why:  new sccs in nonpt
#REV_HISTORY 12/15/2008 Madeleine Strum.    What:  corrected new sccs    Why:  corrected 30205052 by adding two 00 to front
#REV_HISTORY 12/16/2008 Madeleine Strum.    What:  the 3 new ethanol transfer SCCs, 30205031,30205052, and 30205053 all assigned to rural land    Why:  transfer occurs at all points in the distribution chain which will  be associated with new processes so likely they will be put on rural land
#REV_HISTORY 01/07/2009 Chris Allen.    What:  Added SCC=30299999    Why:  11/17/2008 revision indicated that this SCC should have already been here, but it was not
#REV_HISTORY 02/02/2009 Rich Mason.    What:  added 19 WRAP oil and gas SCCs    Why:  WRAP nonpt SCCs
#REV_HISTORY 05/26/2009 Chris Allen.    What:  Added five province/SCC combinations for othar_hg    Why:  When running this for 2005ao_tox_detroit, Grdmat crashed, because I was using a custom SRGDESC that doesn't have the US surrogates listed, which these SCCs defaulted to without the appropriate province-specific assignments. These were never detected as "missing" because they have zero emissions.
#REV_HISTORY 11/20/2009 Rich Mason.    What:  added diesel start SCCs    Why:  added diesel start SCCs for LDGHG -altered HHDV buses to local
#REV_HISTORY 04/15/2010 Allan Beidler.    What:  added SCCs for MOVES parking     Why:  new in 2007 MOVES
#REV_HISTORY 04/15/2010 Allan Beidler.    What:  removed duplicates    Why:  incorrect duplicates
000000;2260004036;520
000000;2260004071;525
000000;2260005000;310
000000;2260005035;310
000000;2260005050;310
000000;2260006000;510
000000;2260006005;510
000000;2260006010;510
000000;2260006015;510
000000;2260006035;510! Added for 2002ab nonroad (C. Allen)
000000;2260007000;890
000000;2260007005;890
000000;2265000000;400
000000;2265001000;400
000000;2265001010;400
000000;2265001020;400
000000;2265001030;400
000000;2265001050;850
000000;2265001060;520
000000;2265002000;140
000000;2265002003;140
000000;2265002006;140
000000;2265002009;140
000000;2265002015;140
000000;2265002021;140
000000;2265002024;140
000000;2265002027;140
000000;2265002030;140
000000;2265002033;140
000000;2265002039;140
000000;2265002042;140
000000;2265002045;140
000000;2265002054;140
000000;2265002057;140
000000;2265002060;140
000000;2265002066;140
000000;2265002072;140
000000;2265002078;140
000000;2265002081;140
000000;2265003000;505
000000;2265003010;505
000000;2265003020;505
000000;2265003030;510
000000;2265003040;505
000000;2265003050;505
000000;2265003060;100
000000;2265003070;505
000000;2265004000;535
000000;2265004010;300
000000;2265004011;525
000000;2265004015;300
000000;2265004016;520
000000;2265004025;300
000000;2265004026;525
000000;2265004030;300
000000;2265004031;525
000000;2265004036;520
000000;2265004040;300
000000;2265004041;525
000000;2265004046;525
000000;2265004050;525! Added for 2002ae California nonroad A. Beidler
000000;2265004051;525
000000;2265004055;300
000000;2265004056;525
000000;2265004066;520
000000;2265004071;525
000000;2265004075;300
000000;2265004076;525
000000;2265005000;310
000000;2265005010;310
000000;2265005015;310
000000;2265005020;310
000000;2265005025;310
000000;2265005030;310
000000;2265005035;310
000000;2265005040;310
000000;2265005045;310
000000;2265005050;310
000000;2265005055;310
000000;2265005060;310
000000;2265006000;510
000000;2265006005;510
000000;2265006010;510
000000;2265006015;510
000000;2265006025;510
000000;2265006030;510
000000;2265006035;510! Added for 2002ab nonroad (C. Allen)
000000;2265007000;890
000000;2265007010;890
000000;2265007015;890
000000;2265008000;700
000000;2265008005;700
000000;2265010000;505
000000;2265010010;400
000000;2267001000;400
000000;2267001060;520
000000;2267002000;140
000000;2267002003;140
000000;2267002015;140
000000;2267002021;140
000000;2267002024;140
000000;2267002030;140
000000;2267002033;140
000000;2267002039;140
000000;2267002045;140
000000;2267002054;140
000000;2267002057;140
000000;2267002060;140
000000;2267002066;140
000000;2267002072;140
000000;2267002081;140
000000;2267003000;505
000000;2267003010;505
000000;2267003020;505
000000;2267003030;510
000000;2267003040;505
000000;2267003050;505
000000;2267003070;505
000000;2267004000;535
000000;2267004066;520
000000;2267005000;310
000000;2267005050;310
000000;2267005055;310
000000;2267005060;310
000000;2267006000;510
000000;2267006005;510
000000;2267006010;510
000000;2267006015;510
000000;2267006025;510
000000;2267006030;510
000000;2267006035;510! Added for 2002ab nonroad (C. Allen)
000000;2267008000;700
000000;2267008005;700
000000;2268002000;140
000000;2268002081;140
000000;2268003000;505
000000;2268003020;505
000000;2268003030;510
000000;2268003040;505
000000;2268003060;100
000000;2268003070;505
000000;2268005000;310
000000;2268005050;310
000000;2268005055;310
000000;2268005060;310
000000;2268006000;510
000000;2268006005;510
000000;2268006010;510
000000;2268006015;510
000000;2268006020;510
000000;2268006035;510! Added for 2002ab nonroad (C. Allen)
000000;2268008000;700
000000;2268008005;700! Added for 2002ae California nonroad A. Beidler
000000;2268010000;505
000000;2268010010;400
000000;2270000000;400
000000;2270001000;400
000000;2270001060;520
000000;2270002000;140
000000;2270002003;140
000000;2270002006;140! Added for 2002ab nonroad (C. Allen)
000000;2270002009;140
000000;2270002015;140
000000;2270002018;140
000000;2270002021;140
000000;2270002024;140
000000;2270002027;140
000000;2270002030;140
000000;2270002033;140
000000;2270002036;140
000000;2270002039;140
000000;2270002042;140
000000;2270002045;140
000000;2270002048;140
000000;2270002051;140
000000;2270002054;140
000000;2270002057;140
000000;2270002060;140
000000;2270002063;140
000000;2270002066;140
000000;2270002069;140
000000;2270002072;140
000000;2270002075;140
000000;2270002078;140
000000;2270002081;140
000000;2270003000;505
000000;2270003010;505
000000;2270003020;505
000000;2270003030;510
000000;2270003040;505
000000;2270003050;505
000000;2270003060;100
000000;2270003070;505
000000;2270004000;535
000000;2270004031;525
000000;2270004036;520
000000;2270004046;525
000000;2270004056;525
000000;2270004066;520
000000;2270004071;525
000000;2270004076;525
000000;2270005000;310
000000;2270005010;310
000000;2270005015;310
000000;2270005020;310
000000;2270005025;310
000000;2270005030;310
000000;2270005035;310
000000;2270005040;310
000000;2270005045;310
000000;2270005050;310
000000;2270005055;310
000000;2270005060;310
000000;2270006000;510
000000;2270006005;510
000000;2270006010;510
000000;2270006015;510
000000;2270006020;510
000000;2270006025;510
000000;2270006030;510
000000;2270006035;510! Added for 2002ab nonroad (C. Allen)
000000;2270007000;890
000000;2270007010;890
000000;2270007015;890
000000;2270008000;700
000000;2270008005;700
000000;2270009000;860
000000;2270009010;860
000000;2270010000;505
000000;2270010010;400
000000;2275000000;700
000000;2275001000;720
000000;2275020000;700
000000;2275050000;700
000000;2275060000;700
000000;2275070000;700
000000;2275085000;400
000000;2275900000;700
000000;2280000000;800
000000;2280001000;800
000000;2280002000;800
