68,"1-ethyl-2,2,6-trimethylcyclohexane","442662-72-8","","99060",0,0,"",154.29238,0,,,,,154.29238,-99,,"Known compounds or mixtures"
69,"1-ethyl-2,4-dimethylcyclohexane","61142-69-6","","99063",0,0,"",140.26580,0,,,,,140.26580,-99,,"Known compounds or mixtures"
70,"1-ethyl-2-methylcyclopentane","3726-46-3","","99083",0,0,"",112.21264,0,,,,,112.21264,-99,,"Known compounds or mixtures"
71,"1-ethyl-2-npropylbenzene","16021-20-8","","98179",0,0,"",148.24474,0,,,,,148.24474,-99,,"Known compounds or mixtures"
73,"1-ethyl-3-methylcyclopentane","3726-47-4","","99048",0,0,"",112.21264,0,,,,,112.21264,-99,,"Known compounds or mixtures"
74,"1-ethyl-4-isopropylbenzene","4218-48-8","","91102",0,0,"",148.24474,0,,,,,148.24474,-99,,"Known compounds or mixtures"
75,"1-ethyltertbutylether","637-92-3","","60019",0,0,"",102.17476,0,,,,,102.17476,-99,,"Known compounds or mixtures"
76,"1-heptene","592-76-7","","98005",0,0,"",98.18606,0,,,,,98.18606,-99,,"Known compounds or mixtures"
77,"1-hexanol","111-27-3","","98125",0,0,"",102.17476,0,,,,,102.17476,-99,,"Known compounds or mixtures"
78,"1-hexene","592-41-6","","43245",0,0,"",84.15948,0,,,,,84.15948,-99,,"Known compounds or mixtures"
79,"1-Methyl-1-ethylcyclohexane","4926-90-3","","91081",0,0,"",126.23922,0,,,,,126.23922,-99,,"Known compounds or mixtures"
80,"1-Methyl-2-ethylbenzene","611-14-3","","99915",1,0,"O_ETOL",120.19158,0,,,,,120.19158,-99,,"Known compounds or mixtures"
81,"1-Methyl-2-isopropylbenzene","527-84-4","","91096",0,0,"",134.21816,0,,,,,134.21816,-99,,"Known compounds or mixtures"
82,"1-Methyl-2-isopropylcyclohexane","16580-23-7","","99041",0,0,"",140.26580,0,,,,,140.26580,-99,,"Known compounds or mixtures"
83,"1-Methyl-2-n-butylbenzene","1595-11-5","","60018",0,0,"",148.24474,0,,,,,148.24474,-99,,"Known compounds or mixtures"
84,"1-Methyl-2-n-propylbenzene (2-propyltoluene)","1074-17-5","","98178",0,0,"",134.21816,0,,,,,134.21816,-99,,"Known compounds or mixtures"
85,"1-Methyl-2-pyrrolidinone","872-50-4","","98129",0,0,"",99.13106,0,,,,,99.13106,-99,,"Known compounds or mixtures"
86,"1-Methyl-2-tert-butylbenzene","1074-92-6","","45244",0,0,"",148.24474,0,,,,,148.24474,-99,,"Known compounds or mixtures"
88,"1-Methyl-3-butylbenzene","1595-04-6","","99084",0,0,"",148.24474,0,,,,,148.24474,-99,,"Known compounds or mixtures"
89,"1-Methyl-3-ethylbenzene (3-Ethyltoluene)","620-14-4","","99912",1,0,"M_ETOL",120.19158,0,,,,,120.19158,-99,,"Known compounds or mixtures"
90,"1-Methyl-3-isopropylbenzene (3-isopropyltoluene)","535-77-3","","98153",0,0,"",134.21816,0,,,,,134.21816,-99,,"Known compounds or mixtures"
91,"1-Methyl-3-isopropylcyclohexane","16580-24-8","","99040",0,0,"",140.26580,0,,,,,140.26580,-99,,"Known compounds or mixtures"
92,"1-Methyl-3-propylbenzene (3-n-propyltoluene)","1074-43-7","","98152",0,0,"",134.21816,0,,,,,134.21816,-99,,"Known compounds or mixtures"
94,"1-Methyl-4-ethylbenzene","622-96-8","","99914",1,0,"P_ETOL",120.19158,0,,,,,120.19158,-99,,"Known compounds or mixtures"
95,"1-Methyl-4-ethylcyclohexane","6236-88-0","","92001",0,0,"",126.23922,0,,,,,126.23922,-99,,"Known compounds or mixtures"
96,"1-Methyl-4-isobutylbenzene","1595-16-0","","99064",0,0,"",148.24474,0,,,,,148.24474,-99,,"Known compounds or mixtures"
97,"1-Methyl-4-isopropylbenzene","99-87-6","","91094",0,0,"",134.21816,0,,,,,134.21816,-99,,"Known compounds or mixtures"
98,"1-Methyl-4-isopropylcyclohexane","99-82-1","","99088",0,0,"",140.26580,0,,,,,140.26580,-99,,"Known compounds or mixtures"
99,"1-Methyl-4-n-pentylbenzene","1595-09-1","","91120",0,0,"",162.27132,0,,,,,162.27132,-99,,"Known compounds or mixtures"
100,"1-Methyl-4-n-propylbenzene","1074-55-1","","98182",0,0,"",134.21816,0,,,,,134.21816,-99,,"Known compounds or mixtures"
101,"1-Methyl-4-t-butylbenzene","98-51-1","","91100",0,0,"",148.24474,0,,,,,148.24474,-99,,"Known compounds or mixtures"
103,"1-Methylcyclopentene","693-89-0","","92000",0,0,"MECYP1E",82.14360,0,,,,,82.14360,-99,,"Known compounds or mixtures"
104,"1-Methylindan","767-58-8","","99092",0,0,"",132.20228,0,,,,,132.20228,-99,,"Known compounds or mixtures"
105,"1-Methylnaphthalene","90-12-0","","91124",0,0,"NAP_1M",142.19710,0,,,,,142.19710,-99,,"Known compounds or mixtures"
106,"1-nonene","124-11-8","","43267",0,0,"",126.23922,0,,,,,126.23922,-99,,"Known compounds or mixtures"
107,"1-octene","111-66-0","","43265",0,0,"",112.21264,0,,,,,112.21264,-99,,"Known compounds or mixtures"
108,"1-pentene","109-67-1","","43224",1,0,"PENTE1",70.13290,0,,,,,70.13290,-99,,"Known compounds or mixtures"
109,"1-propyne","74-99-7","","43209",0,0,"",40.06386,0,,,,,40.06386,-99,,"Known compounds or mixtures"
110,"2,2,3,3-tetramethylpentane","7154-79-2","","99112",0,0,"",128.25510,0,,,,,128.25510,-99,,"Known compounds or mixtures"
111,"2,2,3,trimethylhexane","16747-25-4","","91059",0,0,"",128.25510,0,,,,,128.25510,-99,,"Known compounds or mixtures"
